Date,Close,High,Low,Open,Volume
2015-10-23,175.83499145507812,176.20783048728353,174.8096970461509,175.61468335861022,144442300
2015-10-26,175.4027557373047,175.7162734337493,175.02991689308345,175.65696521560383,69033000
2015-10-27,175.06382751464844,175.40276488363364,174.37745800856086,174.7248772160314,77905800
2015-10-28,177.05514526367188,177.0805649253312,174.7333966345562,175.40280260764274,135906700
2015-10-29,176.9534912109375,177.32633020660614,176.42813422411518,176.54676363822463,90525500
2015-10-30,176.1908416748047,177.4703583434629,176.02985479079635,177.1483587161765,131076900
2015-11-02,178.27537536621094,178.47026378666155,176.39424246026272,176.5213537228813,86270800
2015-11-03,178.79222106933594,179.351479461101,177.6906550360625,177.91944491080895,95246100
2015-11-04,178.2499237060547,179.21590965224308,177.70761603327583,179.08881134207414,96224500
2015-11-05,178.07196044921875,178.77526788450305,177.17376464235542,178.30921923104552,78408700
2015-11-06,177.97877502441406,178.216046768278,176.63996297111245,177.72457838748062,110471500
2015-11-09,176.31793212890625,177.51270782964448,175.36041520041817,177.36017694483604,131008700
2015-11-10,176.7246551513672,176.7585566491961,175.5637809785719,175.83492831303786,75874600
2015-11-11,176.02984619140625,177.04667141834204,175.96205611899262,176.99583209644038,67846000
2015-11-12,173.57249450683594,175.4536268861299,173.55555668693853,174.97910933633207,121315200
2015-11-13,171.6235809326172,173.42845442679078,171.53885303984885,173.15730706844423,153577100
2015-11-16,174.23342895507812,174.29275011274885,171.318520700954,171.43716301629547,117645200
2015-11-17,174.10630798339844,175.43665071202665,173.60637084657267,174.54693689991126,121123700
2015-11-18,176.86874389648438,177.01279297051065,174.54699502970854,174.58935251705347,121342500
2015-11-19,176.71620178222656,177.13988003491488,176.41962183349108,176.75009035340258,88220500
2015-11-20,177.36019897460938,178.04655571741577,176.97889110967634,177.4788283754693,94011500
2015-11-23,177.1568603515625,177.92794507362194,176.69081160989822,177.419538843327,64931200
2015-11-24,177.3940887451172,177.8008162455035,175.7502150636118,176.13999181367205,98874400
2015-11-25,177.36868286132812,177.72457106801355,177.10599146458958,177.52120083720683,51980100
2015-11-27,177.57203674316406,177.7754069700547,176.97888974344332,177.46187625406063,37317800
2015-11-30,176.8347930908203,177.8516180923515,176.7246326313637,177.73298872433338,112822700
2015-12-01,178.5210418701172,178.63968417971043,177.1906990326763,177.47032819893315,97858400
2015-12-02,176.6992645263672,178.79223628885876,176.44505496941335,178.47023665474154,108441300
2015-12-03,174.22499084472656,177.22462751627,173.49626365237123,176.9534801279894,166224200
2015-12-04,177.6228790283203,177.9194589979419,174.224983857138,174.224983857138,192913900
2015-12-07,176.54672241210938,177.71606552680555,175.57225473195692,177.2923872996871,102027100
2015-12-08,175.3603973388672,176.49585176607306,174.36899194230992,174.97062065114315,103372400
2015-12-09,173.99618530273438,176.82635298600337,173.0132486330945,174.71644351902648,162401500
2015-12-10,174.44528198242188,175.76715607993603,173.8267153454332,174.063974135775,116128900
2015-12-11,171.06436157226562,172.9793829122598,170.75083082523454,172.30997685980242,211173300
2015-12-14,171.9286346435547,172.05574588074552,169.42893546774943,171.2253401022305,182385200
2015-12-15,173.73350524902344,174.64865183684773,171.90321207337485,173.4538760474965,154069600
2015-12-16,176.2755889892578,176.58063787643076,173.5386308455009,174.86897395786949,197017000
2015-12-17,173.5894775390625,176.65690436330505,173.57252678637923,176.58911428220782,173092500
2015-12-18,170.4969482421875,172.9774208528692,170.33499025935393,172.8410468205844,251393500
2015-12-21,171.90335083007812,172.08236039093674,170.5565584884209,171.68173171306364,99094300
2015-12-22,173.4633331298828,173.7616782175075,171.80115637197034,172.79846242671783,111026200
2015-12-23,175.61135864257812,175.65398122132467,174.3839012115534,174.4776656821618,110987200
2015-12-24,175.321533203125,175.8756007145832,175.09991400249268,175.355636468813,48539600
2015-12-28,174.9209442138672,174.9635537926362,173.83839297744396,174.62259912296264,65899900
2015-12-29,176.78762817382812,177.12006341545884,175.9949029847789,176.0289932374615,92640700
2015-12-30,175.53468322753906,176.62576692925106,175.3897768234386,176.54052174726792,63317700
2015-12-31,173.7786865234375,175.50053720106277,173.7786865234375,174.85271824620844,114877900
2016-01-04,171.349365234375,171.35788454770588,169.27802751547435,170.89759450271976,222353500
2016-01-05,171.63922119140625,172.09951135230955,170.5225795543476,171.67331145990008,110845800
2016-01-06,169.4740753173828,170.53104237618894,168.4341468838848,169.06491419147315,152112600
2016-01-07,165.4081268310547,168.29776063771126,165.01601733518322,166.4991971588045,213436100
2016-01-08,163.59251403808594,166.94245090938597,163.3027013233614,166.37986410556695,209817200
2016-01-11,163.75445556640625,164.86257743043686,161.80246658806047,164.52160985334422,187941300
2016-01-12,165.07569885253906,165.8343339266191,162.92764835929586,165.2120859011924,172330500
2016-01-13,160.95858764648438,166.09855522374482,160.57501050020497,165.74906833213288,221168900
2016-01-14,163.60104370117188,164.73473669334837,159.9613068914627,161.5723415631692,240795600
2016-01-15,160.089111328125,160.89888806624074,158.13712264333734,159.20262177416888,324846400
2016-01-19,160.30227661132812,162.0496985007417,158.7168127369871,161.92184375546682,195244400
2016-01-20,158.24795532226562,159.82489953363088,154.301354647592,157.71947181658118,286547800
2016-01-21,159.1344451904297,160.99266962903363,157.38702382873916,158.72529712252668,195772900
2016-01-22,162.39915466308594,162.603722216707,161.0012200181444,161.76837435739154,168319600
2016-01-25,159.9442138671875,162.083731558046,159.74816565809718,161.8876833489557,130371700
2016-01-26,162.1263885498047,162.40768195644065,160.26816381131735,160.60911842182992,141036800
2016-01-27,160.36190795898438,163.28563174305725,159.4498343312359,161.5978845236991,185681700
2016-01-28,161.19729614257812,162.12640862687928,159.53511944896908,161.9218410378728,143798800
2016-01-29,165.12681579589844,165.2632028239457,161.85360516226137,161.972940560157,210529300
2016-02-01,165.06715393066406,165.85989220967747,163.5243129544943,164.11247067614661,136061600
2016-02-02,162.09230041503906,163.6351415086866,161.56380385326042,163.6266221956168,182564900
2016-02-03,163.0640106201172,163.4731586972966,159.483935679986,163.15777507598986,205054900
2016-02-04,163.3197479248047,164.300002138301,161.92181327771752,162.5611128969327,139531800
2016-02-05,160.20846557617188,163.37939240345165,159.569166022391,162.79976705118335,180788300
2016-02-08,158.05189514160156,158.64857212011285,155.81861287635246,158.35024013414852,191526700
2016-02-09,158.0603790283203,159.34751015768657,156.15953243473473,156.2959194297078,184513100
2016-02-10,157.92408752441406,160.5409476985369,157.7962197723735,158.8958226096244,148214100
2016-02-11,155.86976623535156,156.92674625123752,154.36101554486052,155.4265148730015,219058900
2016-02-12,159.0832977294922,159.10033635206136,156.80739298462422,157.65979235003914,127632400
2016-02-16,161.7683563232422,161.79392726459415,159.93570282457844,160.9074376157004,120250700
2016-02-17,164.41085815429688,164.78591610302277,162.81686187221183,162.94472963105233,136009500
2016-02-18,163.73744201660156,164.7432803447255,163.42205831520178,164.68360612738707,102343000
2016-02-19,163.6606903076172,163.8141159616207,162.33946859183806,162.95319722101826,114793000
2016-02-22,166.0303497314453,166.1752560648501,165.18646966523622,165.25466317623534,103640300
2016-02-23,163.93344116210938,165.63823977815503,163.81409277266818,165.36546575642873,111455300
2016-02-24,164.68360900878906,164.9649024527644,161.37630722672944,162.4929486819553,150812200
2016-02-25,166.67819213867188,166.68672445786686,164.36819678246508,165.13535112813568,110728300
2016-02-26,166.2946014404297,167.6499134106207,166.13264346790692,167.55616195977393,129833700
2016-02-29,164.9904022216797,167.2663067338818,164.79435402951927,166.31162370432068,125918100
2016-03-01,168.86883544921875,168.95408058670031,165.74905071217307,166.22639226627325,141799700
2016-03-02,169.62753295898438,169.67867485771714,168.13583354854103,168.55351406583637,102415000
2016-03-03,170.29238891601562,170.30944054964618,168.86888316262315,169.44850864020717,95172200
2016-03-04,170.846435546875,171.63065457859418,169.65308137962398,170.4884292966997,129293600
2016-03-07,170.9827880859375,171.39194915205573,169.84057604116762,169.91728886359644,100219000
2016-03-08,169.11598205566406,170.41163237408168,168.95403714661805,169.90020070043315,123974900
2016-03-09,169.95140075683594,170.3008746345164,169.14161090144924,169.93434912656912,94801200
2016-03-10,170.0877685546875,171.39195158742027,168.24659575732284,170.44578774427373,156838700
2016-03-11,172.83248901367188,172.8751115828557,170.07072342007424,171.55388997764868,137964500
2016-03-14,172.61093139648438,173.07122149064355,171.98868328564006,172.3211186332513,73612000
2016-03-15,172.3296356201172,172.63650001427453,171.37495217455498,171.63919398490978,93169100
2016-03-16,173.32691955566406,173.73608070010943,171.80113010008066,171.84375267845013,129303200
2016-03-17,174.426513671875,174.9379455674107,172.8410500832044,173.24167888832866,134278500
2016-03-18,175.1119842529297,175.45469745005775,174.61504096552466,174.93205132655166,138372400
2016-03-21,175.3604278564453,175.59176642665793,174.61501955357778,174.84635812379037,72926700
2016-03-22,175.2661895751953,175.84024133260093,174.4179698931147,174.5807501530035,97471900
2016-03-23,174.10951232910156,175.06911961822027,173.93814267861424,174.88062346161928,81052500
2016-03-24,174.03237915039062,174.06665830766948,172.85000969762902,173.0727719252698,84360900
2016-03-28,174.13516235351562,174.6663715026586,173.68106167950668,174.45217257817646,62408200
2016-03-29,175.74600219726562,175.85738986772344,173.4155158873515,173.72396298935985,92922900
2016-03-30,176.51712036132812,177.24538913685052,176.14869127304166,176.75702220193196,86365300
2016-03-31,176.08871459960938,176.85126250375336,175.9259212705782,176.42286451100574,94584100
2016-04-01,177.28822326660156,177.4767194287903,174.76924098432445,175.08626438818865,114423500
2016-04-04,176.7141876220703,177.41676666761438,176.40574051709223,177.21113090640554,63497000
2016-04-05,174.94918823242188,176.7227492646198,174.6921468016724,175.36044667741888,99662200
2016-04-06,176.8597869873047,176.9197689685018,174.76920314919022,174.94913601911523,91839800
2016-04-07,174.7435302734375,176.12297226708762,174.00668523818956,175.76311953922263,113859000
2016-04-08,175.2147979736328,176.37147790855047,174.6750122608485,175.93450354156482,95040600
2016-04-11,174.8035125732422,176.55994687737333,174.70926449623022,175.85736792625343,83757500
2016-04-12,176.43142700195312,176.7141712447851,174.52933887647936,174.97487644763905,115350600
2016-04-13,178.21353149414062,178.29921630605645,177.219645200051,177.35673566964957,96336400
2016-04-14,178.2220916748047,178.7276111385302,177.87081532880316,178.27351040526818,65212900
2016-04-15,178.02499389648438,178.35914366725007,177.6994073754488,178.22205322958627,75761600
2016-04-18,179.2759552001953,179.31022127926636,177.35672793056216,178.0250275986101,82531000
2016-04-19,179.8414306640625,180.09847201518477,179.01891402887065,179.70435327397465,88316100
2016-04-20,180.0128173828125,180.71538319738377,179.40448656315047,179.88429015820745,81100300
2016-04-21,179.04461669921875,180.14131426095457,178.7704357719517,180.02992662504406,85695000
2016-04-22,179.04461669921875,179.3187845528196,178.13641525656246,178.68476403743037,99251700
2016-04-25,178.7362060546875,178.77904846749703,177.8194281005049,178.43632223868954,66166500
2016-04-26,179.0017852783203,179.51586801165604,178.52198169982935,179.10459659552066,75864200
2016-04-27,179.37020874023438,179.7643274930912,178.25637156823333,178.61622424097214,77329400
2016-04-28,177.7422637939453,179.72145975182897,177.3224422717668,178.60763581051356,97216200
2016-04-29,176.78269958496094,177.46813891957478,175.66886230042192,177.11684946295586,142424100
2016-05-02,178.18783569335938,178.3677555023455,176.85123624622204,177.288197427427,62188000
2016-05-03,176.63697814941406,177.18532679220053,175.8829938629591,176.94542507808538,106422100
2016-05-04,175.65170288085938,176.37142129142467,175.14619649472803,175.63457637783782,92243800
2016-05-05,175.61749267578125,176.48285200568557,175.1890946379467,176.12299922274505,67619200
2016-05-06,176.26011657714844,176.30295900219096,174.6836146954953,174.83783173724126,89315000
2016-05-09,176.40570068359375,176.84266186961483,175.95159991959125,176.13153280422782,74374900
2016-05-10,178.5990753173828,178.61621489337813,177.048277068286,177.11682229860145,77472200
2016-05-11,176.92837524414062,178.67623334401682,176.92837524414062,178.13646075031642,81727000
2016-05-12,176.97975158691406,177.77657853878998,175.96016241690472,177.60520890704558,89586300
2016-05-13,175.43753051757812,177.23680720617133,175.11195695316417,176.6798950792426,96474600
2016-05-16,177.16822814941406,177.6480316884882,175.5488846682059,175.6088666474231,77486800
2016-05-17,175.51461791992188,177.18536704913006,174.98339565483235,176.8940596263278,114924900
2016-05-18,175.5659942626953,176.7569396558279,174.4692969110479,175.16329927395532,120062100
2016-05-19,174.9577178955078,175.24902536004834,173.74106930213176,174.83776699401068,115430500
2016-05-20,176.06298828125,176.58563428563417,175.52320269881474,175.5746083593005,104990400
2016-05-23,175.8231201171875,176.36289272921076,175.63462394356986,176.0801484687843,58682600
2016-05-24,178.10215759277344,178.41918096238476,176.61990436268468,176.64560719350888,93537800
2016-05-25,179.3102569580078,179.73009168374642,178.10217152012902,178.78761090093272,76621400
2016-05-26,179.3616485595703,179.67867192911402,179.0446382636944,179.44733337807787,55280700
2016-05-27,180.13275146484375,180.14131471621766,179.47301504639802,179.52442070197395,64211200
2016-05-31,179.78997802734375,180.5182594862707,179.22448981737668,180.40687187936913,109879400
2016-06-01,180.1584930419922,180.33841287520602,178.9761104147681,179.17316982808245,69936200
2016-06-02,180.70677185058594,180.7238983503745,179.27592469840454,179.75572816576312,63044700
2016-06-03,180.16705322265625,180.51834270354632,178.95040452964878,180.14135038977832,101757100
2016-06-06,181.0837860107422,181.44363865495242,180.3640676486562,180.5268609320606,64887000
2016-06-07,181.36659240722656,181.932080971639,181.21237538438913,181.23807822152872,60974800
2016-06-08,181.9577178955078,182.0862451083183,181.3751030331656,181.50361717230984,66170900
2016-06-09,181.7093048095703,181.82925573161458,180.9467568607883,181.22092479388803,73786900
2016-06-10,179.98709106445312,180.66395396050683,179.43872922890029,180.32124088695204,113829200
2016-06-13,178.5990753173828,180.24412162395504,178.51340358473797,179.37876260434652,117751200
2016-06-14,178.247802734375,178.8475702878134,177.28819556674102,178.21353665281686,125059300
2016-06-15,177.9993438720703,179.3787857602831,177.8108477327865,178.24780892458028,109124500
2016-06-16,178.53054809570312,178.7019177256109,176.1486566650577,177.99933884925719,149533100
2016-06-17,177.8656768798828,178.45132163607616,177.20250949518248,178.42548514045916,117055700
2016-06-20,179.0111083984375,180.52690612849364,178.92497800194366,179.84652330614466,82789600
2016-06-21,179.51927185058594,179.93266890724462,178.95084268414558,179.39869716149153,72461700
2016-06-22,179.22647094726562,180.4322179826107,179.08004660429216,179.70014883437165,95560500
2016-06-23,181.56040954589844,181.61208252837645,180.23408814289908,180.69915812685494,102731400
2016-06-24,175.040771484375,181.59489637036998,174.59291699428152,175.37665906653115,333444400
2016-06-27,171.90582275390625,173.62832593524135,171.087623229447,173.6197050086746,230775800
2016-06-28,175.00631713867188,175.03215363454908,173.2149122884676,173.52496338065018,159382400
2016-06-29,177.98622131347656,178.2187497344969,176.31539145880677,176.41873742370473,137328600
2016-06-30,180.41494750976562,180.4666204933687,177.90009488840087,178.45991620796045,165021900
2016-07-01,180.79388427734375,181.2848038615232,180.25129171412502,180.41493157551815,106055300
2016-07-05,179.49342346191406,180.07046037446162,178.89055005639082,179.95849347713065,109803700
2016-07-06,180.57003784179688,180.69061255631127,178.3307781246343,178.9939456252926,96021500
2016-07-07,180.45806884765625,181.42266655272925,179.68294756917373,180.75089127360224,85593800
2016-07-08,183.14512634277344,183.3948966372699,181.53459024200876,181.76713182683017,133971000
2016-07-11,183.79103088378906,184.3680808468224,183.4034704087306,183.61017546153298,73633900
2016-07-12,185.12599182128906,185.42743507775228,183.81688597105875,184.76426779852554,101275600
2016-07-13,185.10020446777344,185.55666679445932,184.60929785715123,185.54805900888957,87324100
2016-07-14,186.13368225097656,186.6073732355495,185.73751389417436,186.374831635549,91230900
2016-07-15,185.88394165039062,186.90021227000773,185.4360871212703,186.70212807395063,107155400
2016-07-18,186.38343811035156,186.54707799612112,185.74610727673718,186.0044853520757,58725900
2016-07-19,186.19400024414062,186.22844452853806,185.71170141263113,185.96145861407086,54345700
2016-07-20,186.96908569335938,187.21023506294574,186.19396459706812,186.19396459706812,58159500
2016-07-21,186.2628936767578,187.08108009682536,185.8150391495492,186.85715940404953,67777300
2016-07-22,187.0982666015625,187.14993958503408,186.11644049064034,186.38342633301286,62787500
2016-07-25,186.59011840820312,186.94323465106504,186.00447373954296,186.89156166755433,55873100
2016-07-26,186.67628479003906,187.03800888598983,185.82364097280447,186.48680838620916,70080500
2016-07-27,186.47817993164062,187.12411856173938,185.70304569052908,187.05521686419692,84083900
2016-07-28,186.69349670410156,186.98631906852614,185.81501646917246,186.28008651022003,65035700
2016-07-29,186.99493408203125,187.3566581594204,186.14230345020533,186.4265180413659,79519400
2016-08-01,186.83990478515625,187.45138599826677,186.3834425359368,187.05521766277505,73311400
2016-08-02,185.64279174804688,186.74519278473673,184.79876882906865,186.59016065744697,92295500
2016-08-03,186.18533325195312,186.24562716180304,185.2810297374389,185.58245986172554,53993600
2016-08-04,186.38343811035156,186.70209695633136,184.52313173789997,186.2973077046871,46585500
2016-08-05,187.90786743164062,187.95093263989207,186.3834615644594,186.3834615644594,71892200
2016-08-08,187.79592895507812,188.20071829062798,187.52894304049366,188.09735915407518,39906500
2016-08-09,187.90786743164062,188.4073949357133,187.58060076057376,187.86481536504564,51251700
2016-08-10,187.4428253173828,188.09737189883163,187.08970895535478,188.01986239740845,57941100
2016-08-11,188.31263732910156,188.56240762622798,187.70976390067506,187.97674976600285,72504300
2016-08-12,188.1490478515625,188.36436077162708,187.74425851050847,188.0026235012598,61313500
2016-08-15,188.69163513183594,189.0447514890709,188.51077963097,188.51938741712516,49813500
2016-08-16,187.71841430664062,188.33850340065032,187.71841430664062,188.26961483371596,53213600
2016-08-17,188.0714569091797,188.20926028197167,186.90877544808643,187.7527981085446,75134300
2016-08-18,188.49349975585938,188.52794403278932,187.9336915495786,188.04564530584196,52989300
2016-08-19,188.2178955078125,188.39876410368018,187.52890482670006,188.0198113440754,75443000
2016-08-22,188.2092742919922,188.44181585818208,187.6064009182165,187.97673272580232,61368800
2016-08-23,188.58824157714844,189.13083422624322,188.52794766429128,188.82939094526725,53399200
2016-08-24,187.6237030029297,188.53662777476984,187.2016849054157,188.4418895545793,71728900
2016-08-25,187.4945068359375,187.9165249322884,187.08110966790863,187.23612867779732,69224800
2016-08-26,187.14132690429688,188.71741867788305,186.24563115413793,187.68391953795978,122506300
2016-08-29,188.06292724609375,188.32991317824857,187.23611980754674,187.2705772358845,70502200
2016-08-30,187.75283813476562,188.26097339590362,187.19302988322792,187.97675880704955,58114500
2016-08-31,187.21885681152344,187.53751566380856,186.4351147860954,187.4169409784854,85269500
2016-09-01,187.22752380371094,187.5203462547175,186.05622085802548,187.21029508845785,97844200
2016-09-02,188.0714569091797,188.5020825929149,187.49442006997288,188.08868561619192,79293900
2016-09-06,188.63992309570312,188.71743258003494,187.63226037442288,188.3557085114976,56702100
2016-09-07,188.62269592285156,188.80356452942235,188.0112146859309,188.47628473736836,76554900
2016-09-08,188.19207763671875,188.56242264903594,187.8820265428754,188.28681583599464,74102900
2016-09-09,183.68771362304688,186.91740665581563,183.6618771301171,186.86573366995606,221589100
2016-09-12,186.32318115234375,186.72797048427162,182.85233801048713,182.9212397203533,168110900
2016-09-13,183.6446533203125,185.2982546202072,183.01594340615708,185.03126875837359,182828800
2016-09-14,183.57579040527344,184.91073313811356,183.01598206972324,183.69636511485305,134185500
2016-09-15,185.4102325439453,185.7977931129287,183.23126717482046,183.41213578256242,134427900
2016-09-16,184.69349670410156,184.97049568724546,184.00102566231874,184.78871345355248,155236400
2016-09-19,184.72813415527344,186.00057020816067,184.3992011541617,185.35136867946468,80250500
2016-09-20,184.7367706298828,185.7495233485982,184.70215236266117,185.59372133404406,69665300
2016-09-21,186.81423950195312,186.9960085347166,184.75410241037378,185.446586687278,110284400
2016-09-22,187.991455078125,188.29442109205408,187.58463424827804,187.83565304218868,76678700
2016-09-23,186.96141052246094,187.7317958968808,186.86619375896902,187.59329638488524,73630900
2016-09-26,185.4465789794922,186.30351651440932,185.24748100783157,186.1217474892008,89827300
2016-09-27,186.59786987304688,186.69307343393896,184.90993504122582,185.28215084997998,78494800
2016-09-28,187.5240478515625,187.67986310558356,185.85344205435965,186.82291222856895,87411000
2016-09-29,185.8274383544922,187.72310892259782,185.2734535809487,187.31627490989757,128070600
2016-09-30,187.22975158691406,187.939538496519,186.4160834356775,186.66710225286877,117202900
2016-10-03,186.7796173095703,187.00466909733623,186.13906701018166,186.81424878955872,83512100
2016-10-04,185.8274383544922,187.1171901402907,185.2301840456716,186.89213836630202,119948100
2016-10-05,186.64979553222656,187.0825966065336,186.39011224603422,186.4593620028882,72816000
2016-10-06,186.7796173095703,187.00466909733623,185.87939695046703,186.42471728390743,62927400
2016-10-07,186.1390838623047,187.2297510440085,185.40332994643552,187.05663325251228,89788300
2016-10-10,187.1085662841797,187.575985639563,186.9614155017805,187.1085662841797,51855000
2016-10-11,184.74545288085938,186.74500485927447,184.00969900866514,186.67575510517855,130367400
2016-10-12,184.9878387451172,185.51585657768044,184.3819066820141,184.88395750707755,73866100
2016-10-13,184.3819122314453,184.88396307161926,182.82383890240166,183.64615831673933,101357000
2016-10-14,184.4770965576172,185.83609805621805,184.39919554647201,185.36866557327008,93346200
2016-10-17,183.83657836914062,184.71083173593377,183.65479611646012,184.4511484641216,58275700
2016-10-18,184.9878387451172,185.50719210315356,184.60697169106624,185.4466068216675,76869700
2016-10-19,185.48121643066406,185.79283371414445,184.89261334411208,185.2561646401659,66519200
2016-10-20,185.13497924804688,185.6976153233683,184.46846194045156,185.1263147740009,73639800
2016-10-21,185.22146606445312,185.3080315260776,184.1654308312027,185.1349138108637,89089100
2016-10-24,186.0092315673828,186.38144733221358,185.6543315425078,186.10444832508003,60146600
2016-10-25,185.38600158691406,186.0871371799788,185.22153507337245,185.8274539063889,66542300
2016-10-26,185.01376342773438,185.60236640713126,184.3126147615176,184.5549954561346,75705500
2016-10-27,184.52037048339844,185.77549069913067,184.4424694759754,185.74087243184417,77220200
2016-10-28,183.9750518798828,185.1782381878795,183.25661380932823,184.49441838740842,140623200
2016-10-31,183.9837188720703,184.5377036572632,183.81925236883444,184.3126386705029,61272500
2016-11-01,182.65066528320312,184.3645666780926,181.43017655464809,184.3126194656105,122781800
2016-11-02,181.55136108398438,182.72858028593785,181.1098956282282,182.33904883484996,103330800
2016-11-03,180.72042846679688,181.9842135057718,180.4434426275951,181.76781295312853,88939300
2016-11-04,180.52134704589844,181.6812508599135,180.37419625230325,180.832964375877,109122100
2016-11-07,184.50306701660156,184.5376984942292,180.52130561194247,180.52130561194247,109794900
2016-11-08,185.3340606689453,185.90536120795056,183.83657277855838,184.1049073083228,106772100
2016-11-09,187.29898071289062,187.9222152618628,183.8019409427647,183.82790794830194,258429000
2016-11-10,187.7664031982422,188.9695895713066,186.29488229139238,188.09533621799955,172113300
2016-11-11,187.3335723876953,187.57593987699235,186.38141816775337,187.03927089469713,100552700
2016-11-14,187.4807586669922,188.06937497258522,186.72768905452293,187.86162571036883,94580000
2016-11-15,188.943603515625,188.943603515625,187.66251625379255,187.8702522806615,91652600
2016-11-16,188.58872985839844,188.82244612929824,188.1992115455922,188.32039531419946,65617700
2016-11-17,189.5581817626953,189.6187670329262,188.63198130713158,188.74451379075205,69797200
2016-11-18,189.13397216796875,189.80048917774835,188.95218999874382,189.62737147869794,86265800
2016-11-21,190.56236267089844,190.58832968619956,189.5669251962364,189.71407601895766,72402600
2016-11-22,190.9344940185547,191.11626304516966,190.19872702272457,190.87389553765732,67429000
2016-11-23,191.038330078125,191.0902640770421,190.21601094318606,190.41509567504707,56620200
2016-11-25,191.74818420410156,191.7828024771623,191.3067186723265,191.38463290078334,37872300
2016-11-28,190.84796142578125,191.71356358980535,190.74409339267143,191.43657776549887,76572500
2016-11-29,191.2201690673828,191.6789371381021,190.57961873843502,190.8825847661358,69886700
2016-11-30,190.76133728027344,192.00780604024823,190.70073881175773,191.84333957774658,113291800
2016-12-01,190.06027221679688,191.064360682203,189.69670768727516,191.064360682203,79040500
2016-12-02,190.15542602539062,190.6488254663419,189.79187479902313,190.14677476096662,74840300
2016-12-05,191.2980194091797,191.6442548850766,190.7959687235034,190.9950534617423,67837800
2016-12-06,191.9039764404297,191.93860791976118,191.00375609840222,191.48849114472773,59877400
2016-12-07,194.4142303466797,194.47481562344328,191.62699062260842,191.74817438417503,110738100
2016-12-08,194.89036560058594,195.3664495390461,194.11998003036635,194.38832785607573,99714400
2016-12-09,196.06748962402344,196.08480536098114,195.08070394603192,195.11533541994731,88005800
2016-12-12,195.84243774414062,196.45702092937137,195.41828804120462,195.97227275114278,102016100
2016-12-13,197.14952087402344,197.65157165491706,196.49166806183828,196.5089838013282,110477500
2016-12-14,195.52223205566406,197.55638933093812,195.0807664739853,196.84660238461709,142501800
2016-12-15,196.32717895507812,197.19278091737417,195.53082673473028,195.7645429628008,124972600
2016-12-16,195.94320678710938,196.8487463154495,195.62105058412234,196.78779066305324,156420200
2016-12-19,196.36984252929688,196.79649220806212,195.9780284453911,196.1260465088272,90341100
2016-12-20,197.1273956298828,197.2754270129875,196.67463908048046,196.90971961293909,89838800
2016-12-21,196.578857421875,197.170929799652,196.578857421875,196.9967916465346,67909000
2016-12-22,196.23928833007812,196.5527423279628,195.83875861049057,196.43084428911263,56219100
2016-12-23,196.52662658691406,196.53532884491963,196.09127454061323,196.2828172179667,36697800
2016-12-27,197.01419067382812,197.41470705924334,196.77909688228291,196.7965146817017,42672500
2016-12-28,195.38595581054688,197.2927995355025,195.27277333449481,197.2753950228099,64095000
2016-12-29,195.3424530029297,195.81262732986787,194.89838544793855,195.45563549158962,48696100
2016-12-30,194.6284637451172,195.76038160048034,193.93189788905613,195.67330588626447,108998300
2017-01-03,196.1173858642578,196.6310980673953,194.93322781963354,195.94323442478318,91366500
2017-01-04,197.28411865234375,197.43213674159196,196.43953468918886,196.44823694647792,78744400
2017-01-05,197.1273956298828,197.28412927074496,196.32634948183667,197.0142131354771,78379000
2017-01-06,197.8326416015625,198.30281586803878,196.6920083172146,197.2405560330097,71559900
2017-01-09,197.17962646484375,197.7107564168287,197.1447908660218,197.5714405933173,46939700
2017-01-10,197.17962646484375,198.04161489030798,196.78779905048196,197.1970309783665,63771900
2017-01-11,197.73690795898438,197.73690795898438,196.42213625481074,197.09258213706332,74650000
2017-01-12,197.24057006835938,197.4321260054143,195.87357173852735,197.21445001202355,72113200
2017-01-13,197.69337463378906,197.99811310661414,197.37992061672657,197.41474293600436,62717900
2017-01-17,196.9967498779297,197.45822186449658,196.60493579501832,197.04898998419966,61240800
2017-01-18,197.43212890625,197.4756667627455,196.69202520349194,197.2492752233243,54793300
2017-01-19,196.7007293701172,197.6497934717429,196.26537740211776,197.51047765337003,66608800
2017-01-20,197.4234161376953,197.91971047483162,196.75297038384954,197.38858053999832,129168600
2017-01-23,196.90969848632812,197.48436629801648,196.1434880232986,197.42342392847345,75061600
2017-01-24,198.17225646972656,198.59019071344966,197.01421843413397,197.12740093158374,95555300
2017-01-25,199.88751220703125,199.88751220703125,198.9645548597547,199.1299907360202,84437700
2017-01-26,199.67855834960938,200.00943013507123,199.39992668061217,199.73950072352173,59970700
2017-01-27,199.3650665283203,199.90489867718847,199.18221286950774,199.75688061333386,59711100
2017-01-30,198.12867736816406,198.69462959528195,197.1360754422472,198.6685095408542,79737300
2017-01-31,198.1112823486328,198.17223800656444,197.05773793654438,197.6323924859159,75880800
2017-02-01,198.18963623046875,199.03422015630218,197.59756389963908,198.11127606066276,79117700
2017-02-02,198.32022094726562,198.6075548139739,197.49305494146773,198.18960739736923,69657600
2017-02-03,199.68727111816406,199.87012482130464,198.92106055986858,199.23451456104533,80563200
2017-02-06,199.3302459716797,199.6785355181023,198.99067196759748,199.27800586118823,57790100
2017-02-07,199.3389892578125,199.96589724273787,199.14743330209143,199.7221011692546,57931200
2017-02-08,199.60020446777344,199.73080476305256,198.7904427793738,199.33899059132548,51566200
